timestamp,energy_output,temperature,humidity,wind_speed,solar_irradiance,panel_temp,voltage,current,power_factor,dust_level,maintenance_needed
2023-03-05 06:00:00,0.51,26.8,81.4,0.6,46.7,25.6,23.0,24.2,0.95,0.41,0
2023-03-05 07:00:00,0.81,28.6,65.1,4.8,113.3,33.0,23.9,33.7,0.95,0.26,0
2023-03-05 08:00:00,2.31,27.3,75.3,4.8,272.7,35.1,23.9,96.4,0.94,0.41,0
2023-03-05 09:00:00,0.9,29.4,78.6,2.5,283.9,38.2,24.5,35.0,0.95,0.53,0
2023-03-05 10:00:00,2.84,30.9,51.5,3.5,578.3,43.2,23.3,119.1,0.92,0.64,0
2023-03-05 11:00:00,2.18,33.8,51.1,4.3,437.4,41.7,22.6,98.4,0.96,0.73,0
2023-03-05 12:00:00,3.06,34.5,60.9,1.5,519.3,44.8,22.5,133.2,0.94,0.27,0
2023-03-05 13:00:00,3.41,32.9,47.1,2.0,693.9,47.8,24.6,137.8,0.93,0.44,0
2023-03-05 14:00:00,1.54,28.9,65.7,3.6,308.7,34.3,24.2,62.4,0.94,0.83,0
2023-03-05 15:00:00,2.72,28.9,75.3,4.4,301.5,34.1,24.9,109.5,0.99,0.37,0
2023-03-05 16:00:00,1.27,28.5,61.6,3.8,197.2,32.4,25.2,49.4,0.92,0.72,0
2023-03-05 17:00:00,0.67,26.1,65.4,4.4,107.9,29.9,24.7,28.2,0.95,0.72,0
2023-03-05 18:00:00,0.0,28.0,58.7,3.9,13.0,28.3,24.7,0.0,0.98,0.75,0
2023-03-05 19:00:00,0.0,21.8,85.5,2.7,0.0,22.6,23.7,2.4,0.98,0.25,0
2023-03-05 20:00:00,0.03,22.8,89.8,1.2,0.0,24.3,24.5,3.7,0.98,0.11,0
2023-03-05 21:00:00,0.0,23.9,74.3,1.9,0.0,24.2,25.0,0.0,0.96,0.33,0
2023-03-05 22:00:00,0.08,22.4,77.0,1.0,0.0,23.8,24.6,1.7,0.98,0.77,0
2023-03-05 23:00:00,0.18,22.4,71.4,3.1,0.0,21.7,24.8,7.4,0.94,0.74,0
2023-03-06 00:00:00,0.03,24.6,76.7,3.5,0.0,27.4,23.6,0.0,0.94,0.61,0
2023-03-06 01:00:00,0.0,26.8,84.8,1.5,0.0,26.0,24.5,2.0,0.93,0.86,0
2023-03-06 02:00:00,0.0,24.0,88.1,2.2,0.0,27.7,23.6,1.1,0.96,0.26,0
2023-03-06 03:00:00,0.0,26.8,82.8,,0.0,28.7,24.3,0.1,0.99,0.35,0
2023-03-06 04:00:00,0.0,22.6,85.2,3.7,0.0,22.4,24.3,0.0,0.96,0.38,0
2023-03-06 05:00:00,0.37,22.3,93.3,2.2,0.0,22.1,24.4,14.1,0.99,0.26,0
2023-03-06 06:00:00,0.44,25.6,55.2,5.0,0.0,22.6,24.8,16.5,0.96,0.78,0
2023-03-06 07:00:00,1.32,25.6,68.7,3.4,81.5,27.4,24.5,53.2,0.92,0.09,0
2023-03-06 08:00:00,1.32,28.5,70.5,3.1,272.9,36.1,22.4,55.1,0.98,0.65,0
2023-03-06 09:00:00,3.89,28.9,76.3,5.3,418.3,38.3,23.5,166.9,0.95,0.23,0
2023-03-06 10:00:00,2.71,33.4,81.0,2.0,688.4,49.0,24.7,112.8,0.94,0.77,0
2023-03-06 11:00:00,4.56,30.5,,2.3,432.3,37.5,24.4,186.9,0.98,0.18,0
2023-03-06 12:00:00,3.46,34.6,58.4,0.3,640.8,45.9,22.7,152.4,0.95,0.43,0
2023-03-06 13:00:00,4.82,32.7,50.5,2.8,510.9,42.5,24.7,194.6,0.96,0.09,0
2023-03-06 14:00:00,2.13,30.0,62.0,1.6,502.4,41.9,23.1,93.6,0.99,0.69,0
2023-03-06 15:00:00,3.17,30.5,65.6,3.1,397.5,38.3,23.4,130.3,0.92,0.3,0
2023-03-06 16:00:00,1.16,32.3,54.5,2.1,265.5,36.9,22.6,54.8,0.94,0.61,0
2023-03-06 17:00:00,2.26,27.5,69.1,3.3,152.6,29.8,23.9,96.1,0.94,0.16,0
2023-03-06 18:00:00,0.39,23.2,74.3,3.4,0.0,22.4,25.2,16.4,0.98,0.1,0
2023-03-06 19:00:00,0.0,22.4,74.6,1.8,0.0,26.5,25.1,0.0,0.93,0.4,0
2023-03-06 20:00:00,0.38,24.6,65.8,3.1,0.0,24.6,23.1,19.1,0.95,0.54,0
2023-03-06 21:00:00,0.4,22.4,84.2,2.3,0.0,23.1,24.4,16.1,0.97,0.85,0
2023-03-06 22:00:00,0.0,28.1,66.2,2.2,0.0,27.1,23.0,0.0,0.98,0.8,0
2023-03-06 23:00:00,0.0,26.2,94.2,2.4,0.0,26.4,23.0,1.1,0.99,0.12,0
2023-03-07 00:00:00,0.48,24.1,81.2,1.4,0.0,24.2,24.4,21.6,0.95,0.65,0
2023-03-07 01:00:00,0.0,24.6,73.0,2.2,0.0,25.7,24.3,0.0,0.98,0.3,0
2023-03-07 02:00:00,0.14,17.3,95.0,3.5,0.0,16.0,23.9,3.9,0.99,0.56,0
2023-03-07 03:00:00,0.28,21.7,88.5,2.0,0.0,19.7,25.3,8.4,0.93,0.1,0
2023-03-07 04:00:00,0.0,27.0,79.2,0.5,0.0,26.6,24.2,3.4,0.94,0.19,0
2023-03-07 05:00:00,0.47,23.9,,4.2,0.0,25.4,22.7,22.3,0.93,0.12,0
2023-03-07 06:00:00,0.0,25.1,64.4,0.7,0.0,25.0,24.3,2.5,0.94,0.46,0
2023-03-07 07:00:00,1.74,34.1,48.7,4.3,167.5,37.2,24.0,70.5,0.98,0.29,0
2023-03-07 08:00:00,1.99,25.7,76.4,2.6,331.8,34.6,22.5,86.7,0.97,0.52,0
2023-03-07 09:00:00,1.95,30.4,58.3,3.7,368.0,39.9,24.1,82.1,0.96,0.86,0
2023-03-07 10:00:00,4.4,31.3,56.3,2.9,491.3,38.1,23.5,190.4,0.99,0.27,0
2023-03-07 11:00:00,2.57,33.0,52.2,0.1,620.4,44.5,24.0,107.3,0.93,,0
2023-03-07 12:00:00,3.22,35.5,48.4,2.7,686.6,50.9,24.5,132.1,0.93,0.45,0
2023-03-07 13:00:00,2.18,34.1,50.5,0.5,386.8,42.2,24.5,88.7,0.97,0.65,0
2023-03-07 14:00:00,1.28,29.1,71.2,3.9,495.2,40.4,21.6,111.4,0.92,0.84,1
2023-03-07 15:00:00,4.27,35.2,71.5,0.9,491.0,44.9,23.3,182.5,0.94,0.05,0
2023-03-07 16:00:00,1.4,33.0,46.0,4.1,240.0,39.5,22.4,62.8,0.97,0.87,0
2023-03-07 17:00:00,1.1,27.7,69.8,4.3,76.6,27.3,24.5,45.3,0.94,0.08,0
2023-03-07 18:00:00,0.0,23.1,49.4,4.1,0.0,24.2,24.8,0.0,0.99,0.8,0
2023-03-07 19:00:00,0.03,20.9,77.3,1.6,0.0,24.1,23.9,2.2,0.99,0.56,0
2023-03-07 20:00:00,0.07,26.1,68.4,4.4,0.0,23.9,23.9,5.2,0.97,0.8,0
2023-03-07 21:00:00,0.0,23.4,84.4,3.4,0.0,23.2,24.1,0.0,0.98,0.14,0
2023-03-07 22:00:00,0.1,27.7,81.0,3.9,0.0,28.3,23.4,4.3,0.96,0.42,0
2023-03-07 23:00:00,0.23,23.4,95.0,1.3,0.0,24.0,23.6,9.7,0.92,0.32,0
2023-03-08 00:00:00,0.0,26.6,88.8,3.5,0.0,29.3,23.3,2.2,0.97,0.07,0
2023-03-08 01:00:00,0.0,25.2,86.5,1.9,0.0,27.0,24.4,2.4,0.96,0.3,0
2023-03-08 02:00:00,0.24,24.8,71.2,1.0,0.0,25.0,24.0,12.5,0.95,0.78,0
2023-03-08 03:00:00,0.25,22.3,84.0,1.2,0.0,23.1,23.3,7.8,0.93,0.82,0
2023-03-08 04:00:00,0.59,22.2,87.3,1.9,0.0,20.9,24.5,27.9,0.92,0.83,0
2023-03-08 05:00:00,0.0,24.1,77.3,2.9,0.0,24.0,22.2,0.0,0.97,0.32,0
2023-03-08 06:00:00,0.0,26.7,59.4,3.9,0.0,27.3,23.5,0.0,0.96,0.11,0
2023-03-08 07:00:00,1.01,30.3,58.6,2.0,100.6,33.1,24.5,39.1,0.94,0.55,0
2023-03-08 08:00:00,1.33,27.6,60.3,,253.4,33.6,24.1,56.1,0.95,0.54,0
2023-03-08 09:00:00,2.13,27.5,57.6,3.2,421.4,39.6,23.3,92.8,0.95,0.52,0
2023-03-08 10:00:00,1.88,29.8,71.4,1.4,441.1,41.4,23.4,79.3,0.92,0.57,0
2023-03-08 11:00:00,2.12,33.5,56.2,2.2,364.9,42.1,23.2,90.9,0.99,0.84,0
2023-03-08 12:00:00,4.84,36.3,48.6,4.0,593.0,47.3,25.3,190.2,0.97,0.06,0
2023-03-08 13:00:00,1.74,35.5,47.4,1.5,343.7,42.9,23.1,75.7,0.92,0.5,0
2023-03-08 14:00:00,1.62,34.1,70.6,3.1,419.3,40.6,23.9,68.3,0.94,0.73,0
2023-03-08 15:00:00,4.19,31.8,57.5,4.6,448.0,40.8,23.7,177.3,0.93,0.2,0
2023-03-08 16:00:00,0.9,29.7,75.7,4.1,242.9,33.2,24.7,38.7,0.94,0.84,0
2023-03-08 17:00:00,1.56,31.3,58.2,2.9,210.5,35.8,22.6,68.5,0.98,0.33,0
2023-03-08 18:00:00,0.05,26.4,81.1,1.5,31.7,26.0,23.9,1.6,0.94,0.76,0
2023-03-08 19:00:00,0.0,23.6,75.2,2.3,0.0,23.6,22.3,2.7,0.93,0.31,0
2023-03-08 20:00:00,0.08,24.8,77.9,3.7,0.0,26.0,24.0,3.3,0.97,0.55,0
2023-03-08 21:00:00,0.1,27.4,83.7,3.2,0.0,24.8,23.4,3.4,0.97,0.57,0
2023-03-08 22:00:00,0.18,25.7,85.5,2.4,0.0,24.0,24.3,5.8,0.95,0.16,0
2023-03-08 23:00:00,0.34,25.8,71.9,3.3,0.0,26.8,23.7,14.4,0.99,0.64,0
2023-03-09 00:00:00,0.0,19.9,83.8,3.0,0.0,19.2,24.2,0.0,0.94,0.06,0
2023-03-09 01:00:00,0.19,21.7,88.3,2.5,0.0,20.4,23.9,7.2,0.97,0.16,0
2023-03-09 02:00:00,0.0,26.3,95.0,3.1,0.0,26.1,23.9,0.1,0.96,0.55,0
2023-03-09 03:00:00,0.0,23.1,90.5,1.3,0.0,22.2,24.7,0.4,0.95,0.57,0
2023-03-09 04:00:00,0.0,25.1,70.1,3.1,0.0,23.4,23.3,0.0,0.95,0.28,0
2023-03-09 05:00:00,0.0,27.1,80.9,3.1,0.0,27.1,24.1,0.4,0.98,0.14,0
2023-03-09 06:00:00,0.09,29.0,59.1,1.9,70.0,31.3,23.6,1.6,0.99,0.7,0
2023-03-09 07:00:00,2.49,25.1,58.5,1.9,196.4,29.1,25.6,99.7,0.92,0.25,0
2023-03-09 08:00:00,3.15,31.6,77.5,4.1,316.3,36.1,24.1,127.6,0.97,0.31,0
2023-03-09 09:00:00,3.75,31.1,56.0,4.3,314.6,36.7,24.6,150.0,0.94,0.1,0
2023-03-09 10:00:00,2.69,29.0,54.5,4.2,531.8,40.0,23.1,114.3,0.97,0.5,0
2023-03-09 11:00:00,3.81,33.3,58.6,2.0,697.3,46.2,23.3,163.6,0.94,0.52,0
2023-03-09 12:00:00,2.37,32.0,57.2,3.3,459.2,41.7,25.1,93.6,0.96,0.59,0
2023-03-09 13:00:00,3.89,32.7,57.0,3.7,706.7,47.8,22.8,173.1,0.93,0.82,0
2023-03-09 14:00:00,2.96,32.0,51.7,2.2,546.2,42.1,23.5,125.7,0.95,0.52,0
2023-03-09 15:00:00,2.19,32.7,50.7,2.3,427.3,41.5,23.3,92.5,0.94,0.45,0
2023-03-09 16:00:00,2.08,36.5,55.6,3.7,212.3,42.1,24.4,88.0,0.97,0.14,0
2023-03-09 17:00:00,2.69,30.3,65.1,2.2,181.2,36.1,23.1,115.5,0.92,0.07,0
2023-03-09 18:00:00,0.17,26.2,59.1,1.5,19.4,31.1,22.5,8.6,0.99,0.07,0
2023-03-09 19:00:00,0.27,25.0,64.1,3.4,0.0,25.5,24.7,13.0,0.94,0.86,0
2023-03-09 20:00:00,0.32,22.8,69.1,3.4,0.0,22.2,25.1,11.8,0.98,0.8,0
2023-03-09 21:00:00,0.0,24.0,68.1,0.8,0.0,26.0,23.8,0.0,0.96,0.17,0
2023-03-09 22:00:00,0.04,26.5,68.8,2.1,0.0,27.0,24.8,1.5,0.98,0.2,0
2023-03-09 23:00:00,0.24,23.2,82.4,3.1,0.0,25.0,25.6,10.3,0.96,0.75,0
2023-03-10 00:00:00,0.26,21.3,71.8,1.9,0.0,22.0,23.7,13.8,0.93,0.15,0
2023-03-10 01:00:00,0.0,23.2,95.0,2.3,0.0,25.3,23.6,0.3,0.99,0.78,0
2023-03-10 02:00:00,0.0,19.4,81.6,2.7,0.0,17.8,24.5,0.0,0.92,0.84,0
2023-03-10 03:00:00,0.0,24.9,94.7,3.0,0.0,26.4,24.8,4.3,0.97,0.1,0
2023-03-10 04:00:00,0.48,23.8,92.7,2.4,0.0,24.1,23.4,21.1,0.94,0.32,0
2023-03-10 05:00:00,0.0,25.3,79.1,3.0,0.0,24.0,23.1,1.0,0.98,0.54,0
2023-03-10 06:00:00,0.0,28.2,72.4,2.1,2.5,29.7,23.6,0.9,0.99,0.11,0
2023-03-10 07:00:00,0.82,28.0,67.3,3.9,49.2,28.4,22.8,38.7,0.84,0.24,1
2023-03-10 08:00:00,0.6,30.4,67.1,2.1,196.5,32.8,24.3,28.5,0.94,0.56,0
2023-03-10 09:00:00,5.15,30.6,59.0,3.1,426.3,39.4,23.3,218.8,0.94,0.06,0
2023-03-10 10:00:00,3.16,29.0,71.8,1.5,661.3,41.0,24.5,129.3,0.94,0.88,0
2023-03-10 11:00:00,1.94,31.8,61.7,2.6,674.7,45.9,21.2,108.6,0.88,0.79,1
2023-03-10 12:00:00,2.7,34.8,51.3,2.4,456.8,42.4,24.2,112.1,0.97,0.48,0
2023-03-10 13:00:00,5.49,33.3,53.7,1.6,573.7,41.7,24.5,219.6,0.94,0.14,0
2023-03-10 14:00:00,3.21,30.7,64.5,2.4,315.8,39.4,24.1,134.5,0.92,0.06,0
2023-03-10 15:00:00,2.63,30.5,48.0,2.4,441.7,41.0,23.3,116.1,0.92,0.47,0
2023-03-10 16:00:00,2.1,29.5,62.7,5.5,262.4,34.7,23.3,93.6,0.97,0.51,0
2023-03-10 17:00:00,1.56,29.5,63.6,2.7,155.4,31.9,22.8,72.5,0.95,0.4,0
2023-03-10 18:00:00,0.0,25.7,59.9,2.6,0.0,24.6,24.2,0.0,0.99,0.53,0
2023-03-10 19:00:00,0.36,23.4,64.2,1.1,0.0,23.1,24.7,13.2,0.94,0.49,0
2023-03-10 20:00:00,0.0,22.2,62.6,0.0,0.0,19.7,22.6,0.0,0.97,0.75,0
2023-03-10 21:00:00,0.03,28.1,75.7,1.7,0.0,26.8,23.7,3.2,0.98,0.09,0
2023-03-10 22:00:00,0.0,22.8,95.0,2.9,0.0,22.9,24.7,0.1,0.96,0.57,0
2023-03-10 23:00:00,0.0,22.4,73.2,2.4,0.0,22.5,25.6,0.0,0.93,0.56,0
2023-03-11 00:00:00,0.04,22.8,73.9,3.4,0.0,22.9,23.9,0.0,0.97,0.58,0
2023-03-11 01:00:00,0.03,24.1,91.2,3.5,0.0,24.6,23.3,2.2,0.95,0.11,0
2023-03-11 02:00:00,0.0,23.9,90.6,1.6,0.0,21.9,22.8,1.1,0.98,0.73,0
2023-03-11 03:00:00,0.0,23.5,84.6,2.7,0.0,26.2,23.8,0.0,0.93,0.69,0
2023-03-11 04:00:00,0.28,27.4,75.9,2.5,0.0,27.2,24.4,12.1,0.92,0.29,0
2023-03-11 05:00:00,0.17,23.2,75.6,2.5,0.0,24.2,24.5,9.4,0.92,0.68,0
2023-03-11 06:00:00,0.69,24.5,79.7,2.7,76.5,27.7,24.6,30.5,0.99,0.57,0
2023-03-11 07:00:00,0.57,30.3,73.7,2.2,180.0,31.9,24.5,24.0,0.99,0.83,0
2023-03-11 08:00:00,1.36,29.8,60.1,0.9,320.2,35.1,24.4,53.1,0.97,0.55,0
2023-03-11 09:00:00,2.05,26.9,65.2,0.6,303.1,31.4,24.4,86.4,0.92,0.63,0
2023-03-11 10:00:00,3.0,30.6,67.4,3.3,563.3,45.2,25.0,119.9,0.96,0.53,0
2023-03-11 11:00:00,3.01,31.6,71.4,2.9,526.5,44.5,22.9,134.3,0.99,0.3,0
2023-03-11 12:00:00,3.59,32.9,48.2,3.1,622.7,45.7,24.1,152.1,0.95,0.38,0
2023-03-11 13:00:00,2.31,34.2,51.3,3.8,452.9,42.8,24.3,93.9,0.98,0.45,0
2023-03-11 14:00:00,2.37,30.0,68.2,1.7,422.1,37.3,23.2,101.3,0.98,0.66,0
2023-03-11 15:00:00,1.7,29.2,53.0,0.4,294.6,36.3,23.5,73.2,0.94,0.77,0
2023-03-11 16:00:00,1.83,34.3,80.6,0.4,356.3,41.2,24.8,75.2,0.96,0.4,0
2023-03-11 17:00:00,1.37,27.3,69.6,1.7,112.8,31.3,23.7,61.8,0.93,0.12,0
2023-03-11 18:00:00,0.47,27.3,64.2,3.3,68.4,28.2,24.3,20.8,0.93,0.87,0
2023-03-11 19:00:00,0.0,26.1,72.8,3.8,0.0,26.1,22.5,0.0,0.94,0.12,0
2023-03-11 20:00:00,0.0,23.5,77.5,2.8,0.0,22.8,23.7,0.0,0.96,0.48,0
2023-03-11 21:00:00,0.0,22.7,77.5,4.3,0.0,25.9,25.5,0.0,0.95,0.54,0
2023-03-11 22:00:00,0.0,30.8,67.5,0.8,0.0,28.5,24.2,0.0,0.92,0.18,0
2023-03-11 23:00:00,0.0,24.5,90.5,0.0,0.0,22.4,23.8,1.8,0.95,0.68,0
2023-03-12 00:00:00,0.0,25.2,73.9,1.8,0.0,26.0,23.4,0.0,0.95,0.25,0
2023-03-12 01:00:00,0.3,25.4,78.1,3.1,0.0,24.9,22.8,11.5,0.96,0.1,0
2023-03-12 02:00:00,0.27,20.8,89.6,1.8,0.0,20.5,24.8,7.8,0.97,0.8,0
2023-03-12 03:00:00,0.0,27.3,58.7,2.2,0.0,27.9,24.2,0.0,0.98,0.36,0
2023-03-12 04:00:00,0.28,23.7,77.4,3.5,0.0,24.4,24.6,11.9,0.98,0.83,0
2023-03-12 05:00:00,0.1,23.2,78.9,1.7,0.0,23.3,23.6,6.7,0.93,0.09,0
2023-03-12 06:00:00,1.12,27.3,71.9,2.2,55.6,31.5,23.9,48.2,0.96,0.16,0
2023-03-12 07:00:00,1.25,28.6,48.1,3.6,175.1,34.1,24.1,52.4,0.98,0.46,0
2023-03-12 08:00:00,1.27,29.1,73.7,3.1,293.1,35.0,24.2,51.7,0.94,0.65,0
2023-03-12 09:00:00,2.55,34.5,52.2,1.4,393.5,43.9,23.7,105.5,0.99,0.58,0
2023-03-12 10:00:00,3.77,31.0,49.5,4.3,641.5,43.6,23.7,164.3,0.92,0.53,0
2023-03-12 11:00:00,2.18,31.8,67.1,2.0,572.5,42.8,23.5,90.5,0.94,0.61,0
2023-03-12 12:00:00,3.32,31.8,45.7,3.9,594.4,45.0,22.9,144.9,0.98,0.45,0
2023-03-12 13:00:00,3.68,34.8,52.5,2.9,679.0,49.1,23.0,158.4,0.97,0.42,0
2023-03-12 14:00:00,5.14,32.0,49.5,4.1,504.0,42.0,23.7,217.3,0.93,0.06,0
2023-03-12 15:00:00,2.31,27.9,55.7,2.0,392.0,36.8,23.9,98.3,0.99,0.5,0
2023-03-12 16:00:00,1.66,31.0,65.2,3.2,364.9,38.6,22.2,74.9,0.96,0.57,0
2023-03-12 17:00:00,1.82,29.7,60.9,3.0,144.3,30.4,24.3,73.2,0.99,0.25,0
2023-03-12 18:00:00,0.19,25.5,73.5,0.6,0.0,26.2,24.1,7.9,0.96,0.85,0
2023-03-12 19:00:00,0.16,23.7,81.8,0.9,0.0,25.2,24.3,9.0,0.94,0.53,0
2023-03-12 20:00:00,0.0,25.6,63.5,3.2,0.0,28.3,24.9,2.7,0.99,0.38,0
2023-03-12 21:00:00,0.21,22.4,87.0,3.2,0.0,23.9,24.3,7.1,0.93,0.41,0
2023-03-12 22:00:00,0.33,21.2,92.5,4.3,0.0,20.7,23.6,12.2,0.95,0.71,0
2023-03-12 23:00:00,0.0,26.9,86.5,1.8,0.0,26.8,25.2,0.0,0.95,0.24,0
2023-03-13 00:00:00,0.39,23.8,77.2,3.6,0.0,24.1,24.3,13.6,0.99,0.7,0
2023-03-13 01:00:00,0.0,27.8,85.7,1.3,0.0,28.8,22.7,0.6,0.98,0.83,0
2023-03-13 02:00:00,0.0,25.5,73.8,0.6,0.0,28.5,23.9,3.4,0.98,0.42,0
2023-03-13 03:00:00,0.09,25.0,67.7,0.0,0.0,24.8,21.9,11.9,0.85,0.75,1
2023-03-13 04:00:00,0.28,28.4,77.5,1.0,0.0,28.5,24.9,9.0,0.95,0.32,0
2023-03-13 05:00:00,0.0,27.7,76.8,2.3,0.0,28.5,24.9,0.0,0.99,0.53,0
2023-03-13 06:00:00,0.17,25.9,64.0,2.5,0.0,25.9,24.6,9.7,0.99,0.82,0
2023-03-13 07:00:00,1.54,32.1,48.6,3.0,197.3,36.2,24.4,63.3,0.94,0.48,0
2023-03-13 08:00:00,2.62,29.8,67.0,2.3,189.8,34.9,23.9,112.0,0.92,0.25,0
2023-03-13 09:00:00,3.98,29.0,59.4,3.0,437.7,35.2,23.0,170.2,0.92,0.32,0
2023-03-13 10:00:00,1.94,32.6,58.2,2.2,361.2,42.7,24.2,78.7,0.95,0.49,0
2023-03-13 11:00:00,3.22,32.0,56.3,3.6,632.4,46.3,23.5,135.6,0.96,0.69,0
2023-03-13 12:00:00,2.78,34.8,64.1,3.8,536.2,44.2,23.3,118.2,0.98,0.79,0
2023-03-13 13:00:00,2.41,29.6,66.1,3.3,491.9,37.5,24.3,101.2,0.99,0.69,0
2023-03-13 14:00:00,3.09,33.9,51.7,2.1,391.9,43.1,23.7,129.8,0.94,0.24,0
2023-03-13 15:00:00,2.28,30.7,45.3,3.7,484.7,43.1,24.5,92.6,0.93,0.65,0
2023-03-13 16:00:00,2.64,28.9,54.2,3.2,175.8,32.1,24.5,108.5,0.96,0.05,0
2023-03-13 17:00:00,1.03,27.1,53.7,1.3,135.4,30.5,24.6,44.5,0.98,0.71,0
2023-03-13 18:00:00,0.25,28.4,47.0,4.4,2.8,29.5,23.8,12.6,0.98,0.43,0
2023-03-13 19:00:00,0.36,24.1,68.8,1.3,0.0,26.5,23.5,14.7,0.94,0.14,0
2023-03-13 20:00:00,0.0,25.8,72.8,2.8,0.0,26.0,25.3,1.8,0.98,0.72,0
2023-03-13 21:00:00,0.08,24.0,92.7,3.2,0.0,24.1,22.5,3.4,0.94,0.51,0
2023-03-13 22:00:00,0.0,22.4,83.3,1.4,0.0,22.2,25.8,0.1,0.98,0.45,0
2023-03-13 23:00:00,0.14,22.6,95.0,1.7,0.0,23.8,24.9,6.2,0.94,0.85,0
2023-03-14 00:00:00,0.17,24.1,93.9,1.1,0.0,26.1,23.1,7.9,0.98,0.13,0
2023-03-14 01:00:00,0.0,26.9,73.4,2.1,0.0,27.9,24.6,0.0,0.95,0.52,0
2023-03-14 02:00:00,0.0,22.6,86.5,1.3,0.0,23.6,23.3,0.0,0.96,0.43,0
2023-03-14 03:00:00,0.0,24.4,83.2,2.3,0.0,26.2,24.9,2.1,0.97,0.57,0
2023-03-14 04:00:00,0.16,25.6,87.9,3.9,0.0,24.7,25.1,6.8,0.97,0.49,0
2023-03-14 05:00:00,0.0,24.3,74.3,3.7,0.0,24.8,23.1,2.1,0.92,0.25,0
2023-03-14 06:00:00,0.06,27.7,74.9,2.7,0.0,26.9,22.6,0.6,0.97,0.11,0
2023-03-14 07:00:00,1.55,30.4,67.4,3.4,278.0,35.8,23.6,64.8,0.94,0.81,0
2023-03-14 08:00:00,1.52,30.0,62.2,2.7,267.9,38.5,24.0,62.6,0.93,0.8,0
2023-03-14 09:00:00,3.24,33.0,69.3,2.9,304.2,37.0,24.5,131.3,0.95,0.23,0
2023-03-14 10:00:00,4.35,29.6,62.1,2.7,541.8,38.2,23.9,181.8,0.96,0.31,0
2023-03-14 11:00:00,3.01,33.7,38.2,4.9,559.9,46.4,23.1,132.1,0.97,0.88,0
2023-03-14 12:00:00,3.65,34.6,61.8,2.8,766.8,49.0,23.8,151.6,0.92,0.75,0
2023-03-14 13:00:00,4.02,31.5,64.7,3.2,684.2,45.8,23.7,166.1,0.97,0.21,0
2023-03-14 14:00:00,4.09,33.1,59.7,2.4,502.9,40.4,23.4,177.4,0.93,0.26,0
2023-03-14 15:00:00,2.31,30.1,52.0,3.9,404.6,37.3,23.2,98.1,0.93,0.61,0
2023-03-14 16:00:00,1.42,30.3,63.3,3.8,341.1,35.8,22.2,65.0,0.95,0.77,0
2023-03-14 17:00:00,1.67,30.0,50.7,1.5,170.4,34.1,23.9,71.4,0.94,0.35,0
2023-03-14 18:00:00,0.37,32.7,60.0,2.7,53.9,32.8,23.0,19.5,0.95,0.1,0
2023-03-14 19:00:00,0.47,28.6,85.3,2.7,0.0,28.6,25.1,21.2,0.93,0.7,0
2023-03-14 20:00:00,0.03,21.3,73.1,4.6,0.0,23.0,24.8,1.1,0.94,0.07,0
2023-03-14 21:00:00,0.25,28.5,59.4,0.0,0.0,27.7,23.3,10.3,0.97,0.62,0
2023-03-14 22:00:00,0.0,22.9,90.3,1.5,0.0,23.9,25.7,1.0,0.97,0.23,0
2023-03-14 23:00:00,0.0,23.7,77.9,1.8,0.0,25.6,23.8,2.1,0.98,0.06,0
2023-03-15 00:00:00,0.06,22.2,81.0,0.9,0.0,21.4,24.8,2.0,0.94,0.76,0
2023-03-15 01:00:00,0.1,27.1,78.5,3.8,0.0,27.2,23.9,6.9,0.95,0.24,0
2023-03-15 02:00:00,0.36,26.2,73.4,2.5,0.0,28.8,23.1,14.4,0.99,0.46,0
2023-03-15 03:00:00,0.39,26.5,84.3,2.8,0.0,27.8,24.4,17.8,0.97,0.19,0
2023-03-15 04:00:00,0.0,23.4,73.1,3.8,0.0,25.1,22.8,3.5,0.93,0.44,0
2023-03-15 05:00:00,0.0,25.6,78.6,1.6,0.0,24.5,23.4,0.0,0.94,0.68,0
2023-03-15 06:00:00,0.3,24.4,68.0,5.2,0.0,24.7,23.3,11.3,0.98,0.84,0
2023-03-15 07:00:00,1.66,30.2,48.4,3.5,153.4,32.3,22.8,72.6,0.97,0.47,0
2023-03-15 08:00:00,3.21,30.2,57.9,2.4,279.8,35.5,23.2,138.4,0.95,0.17,0
2023-03-15 09:00:00,2.48,28.7,75.6,2.1,488.4,38.0,21.6,114.6,0.98,0.61,0
2023-03-15 10:00:00,4.41,32.8,57.4,4.1,521.1,44.1,24.0,183.2,0.93,0.11,0
2023-03-15 11:00:00,2.33,31.0,69.4,3.2,450.6,39.1,23.2,99.7,0.93,0.48,0
2023-03-15 12:00:00,3.86,33.8,50.5,1.6,750.4,52.3,23.3,163.8,0.95,0.87,0
2023-03-15 13:00:00,3.46,33.4,66.7,3.3,556.5,45.4,23.4,146.6,0.94,0.83,0
2023-03-15 14:00:00,4.66,31.8,77.1,2.6,625.3,47.1,23.8,195.4,0.99,0.1,0
2023-03-15 15:00:00,3.46,31.1,50.3,5.1,385.5,39.6,24.0,145.1,0.97,0.17,0
2023-03-15 16:00:00,1.86,29.2,64.3,5.1,378.8,35.5,24.2,77.3,0.96,0.87,0
2023-03-15 17:00:00,1.28,31.3,56.3,3.0,175.7,35.2,22.9,52.3,0.96,0.35,0
2023-03-15 18:00:00,0.0,29.4,63.9,2.2,14.3,31.6,24.3,0.0,0.97,0.07,0
