timestamp,energy_output,temperature,humidity,wind_speed,solar_irradiance,panel_temp,voltage,current,power_factor,dust_level,maintenance_needed
2025-01-11 18:30:15.251594,0.4,19.5,89.8,0.8,34.1,19.4,24.0,2.9,0.96,0.75,1
2025-01-11 19:30:15.251594,0.78,13.4,72.4,2.3,0.0,15.8,22.3,0.9,1.01,0.22,0
2025-01-11 20:30:15.251594,0.0,13.3,81.1,2.2,0.0,14.1,22.2,1.6,1.02,0.36,1
2025-01-11 21:30:15.251594,0.04,13.4,79.1,2.6,0.0,14.8,24.5,1.6,0.92,0.15,0
2025-01-11 22:30:15.251594,0.0,5.1,65.7,2.6,0.0,5.4,25.1,-3.5,1.0,0.98,0
2025-01-11 23:30:15.251594,0.16,7.0,60.1,1.6,0.0,5.1,24.4,0.4,0.95,0.95,0
2025-01-12 00:30:15.251594,0.76,8.6,53.5,2.8,0.0,7.1,23.9,0.3,0.93,0.79,0
2025-01-12 01:30:15.251594,0.0,10.0,53.2,4.4,0.0,10.5,25.2,5.6,0.95,0.89,1
2025-01-12 02:30:15.251594,0.31,7.6,51.4,1.7,0.0,7.6,25.3,-1.2,0.93,0.37,0
2025-01-12 03:30:15.251594,0.45,8.8,54.4,3.6,0.0,10.4,24.5,0.9,0.96,0.72,0
2025-01-12 04:30:15.251594,0.0,10.1,42.1,2.7,0.0,10.2,25.2,-2.4,0.93,0.34,0
2025-01-12 05:30:15.251594,0.57,14.4,49.7,3.2,0.0,13.3,24.9,1.6,1.0,0.85,0
2025-01-12 06:30:15.251594,0.34,15.3,32.1,2.2,0.0,15.8,24.9,2.7,0.97,0.39,0
2025-01-12 07:30:15.251594,0.01,20.1,54.9,1.7,7.9,22.7,23.0,2.0,0.92,0.38,0
2025-01-12 08:30:15.251594,2.1,24.3,36.8,4.0,235.0,26.8,22.6,10.6,0.98,0.21,1
2025-01-12 09:30:15.251594,3.36,16.2,41.0,2.4,326.1,18.7,26.6,9.9,0.96,0.39,0
2025-01-12 10:30:15.251594,2.49,21.0,68.1,2.8,252.9,23.0,26.0,8.6,0.95,0.82,0
2025-01-12 11:30:15.251594,1.31,18.4,63.4,1.9,234.7,24.4,23.5,6.1,0.9,0.66,0
2025-01-12 12:30:15.251594,6.38,16.4,53.9,2.4,594.5,26.6,22.3,24.2,0.91,0.65,0
2025-01-12 13:30:15.251594,4.16,21.5,76.2,1.7,445.2,27.5,23.7,19.5,0.97,0.74,0
2025-01-12 14:30:15.251594,2.6,27.5,66.8,2.0,264.9,30.0,24.6,8.5,0.95,0.11,0
2025-01-12 15:30:15.251594,2.7,17.9,88.8,1.8,320.9,21.4,23.7,9.7,0.96,0.11,0
2025-01-12 16:30:15.251594,1.55,19.4,92.6,1.7,185.6,24.3,22.9,6.7,0.97,0.83,0
2025-01-12 17:30:15.251594,1.15,14.8,81.6,2.9,65.0,15.8,24.3,3.3,0.95,0.73,0
2025-01-12 18:30:15.251594,0.0,22.4,79.6,2.0,17.1,29.0,25.5,2.1,0.98,0.19,0
2025-01-12 19:30:15.251594,0.92,15.2,109.8,3.6,0.0,17.7,23.3,4.6,0.97,0.89,0
2025-01-12 20:30:15.251594,0.38,9.8,91.9,2.4,0.0,10.3,24.0,3.8,0.98,0.21,0
2025-01-12 21:30:15.251594,0.0,10.0,59.2,1.6,0.0,9.2,23.9,2.0,0.99,0.48,0
2025-01-12 22:30:15.251594,0.0,6.9,89.9,3.4,0.0,6.4,25.0,1.0,0.95,0.27,0
2025-01-12 23:30:15.251594,0.54,7.9,61.3,2.9,0.0,6.9,21.9,0.6,0.95,0.68,0
2025-01-13 00:30:15.251594,0.01,4.1,65.4,3.7,0.0,2.7,24.6,-0.9,0.93,0.55,0
2025-01-13 01:30:15.251594,0.0,5.0,79.6,2.3,0.0,5.3,24.2,-2.9,0.94,0.93,0
2025-01-13 02:30:15.251594,0.0,7.0,49.9,2.3,0.0,4.3,24.6,5.1,0.93,0.17,0
2025-01-13 03:30:15.251594,0.0,17.8,24.3,3.2,0.0,21.0,24.9,0.1,0.98,0.53,0
2025-01-13 04:30:15.251594,0.0,11.2,23.3,3.3,0.0,9.1,25.1,-1.1,0.96,0.91,0
2025-01-13 05:30:15.251594,0.0,9.8,35.6,1.0,0.0,10.4,22.9,0.6,0.93,0.23,0
2025-01-13 06:30:15.251594,0.51,12.8,18.7,3.1,3.4,16.3,23.4,0.5,0.93,0.23,1
2025-01-13 07:30:15.251594,0.21,18.0,36.4,0.6,52.5,20.0,23.2,4.6,0.89,0.87,0
2025-01-13 08:30:15.251594,0.96,24.5,34.0,2.3,154.5,29.5,25.5,6.4,0.93,0.23,0
2025-01-13 09:30:15.251594,3.76,20.1,62.6,4.2,339.2,24.1,23.9,15.6,0.94,0.41,0
2025-01-13 10:30:15.251594,3.33,23.4,53.3,4.9,322.1,28.9,25.0,11.8,0.91,0.96,1
2025-01-13 11:30:15.251594,3.83,26.4,60.1,1.5,394.7,31.3,24.6,16.0,0.96,0.47,0
2025-01-13 12:30:15.251594,6.3,17.7,74.2,2.7,623.9,25.5,23.6,27.2,0.92,0.52,0
2025-01-13 13:30:15.251594,3.38,21.2,50.3,1.7,299.1,26.1,24.6,13.9,0.91,0.39,0
2025-01-13 14:30:15.251594,1.96,21.6,76.6,1.5,262.9,24.1,23.5,9.4,0.93,0.66,0
2025-01-13 15:30:15.251594,3.04,19.4,79.4,1.7,285.2,23.1,22.8,13.0,0.95,0.51,0
2025-01-13 16:30:15.251594,1.4,24.3,77.9,1.9,143.4,29.5,24.4,3.6,0.92,0.52,0
2025-01-13 17:30:15.251594,1.41,16.2,83.1,3.5,101.5,19.4,23.8,7.1,0.96,0.5,1
2025-01-13 18:30:15.251594,0.0,17.1,81.4,4.8,0.0,16.3,24.8,-0.4,0.96,0.67,0
2025-01-13 19:30:15.251594,0.07,14.3,85.4,3.3,0.0,12.2,22.9,3.4,0.95,0.93,0
2025-01-13 20:30:15.251594,0.07,11.1,93.7,2.9,0.0,9.9,25.2,2.6,0.94,0.67,0
2025-01-13 21:30:15.251594,0.0,8.7,97.2,4.3,0.0,8.8,25.1,-3.9,0.95,0.34,0
2025-01-13 22:30:15.251594,0.17,9.3,91.8,1.7,0.0,11.0,21.7,0.5,1.01,0.6,0
2025-01-13 23:30:15.251594,0.88,9.3,75.2,2.6,0.0,7.4,24.2,6.4,0.97,0.1,0
2025-01-14 00:30:15.251594,0.33,5.1,61.4,4.1,0.0,3.3,25.2,3.5,0.96,0.7,0
2025-01-14 01:30:15.251594,0.49,15.7,42.9,2.0,0.0,17.2,23.9,0.6,0.95,0.15,0
2025-01-14 02:30:15.251594,0.0,8.6,38.4,1.4,0.0,8.9,24.3,-1.5,0.98,0.8,0
2025-01-14 03:30:15.251594,1.03,9.5,48.4,3.1,0.0,6.6,22.8,6.3,0.91,0.7,0
2025-01-14 04:30:15.251594,0.51,11.1,59.8,3.6,0.0,10.7,24.0,3.6,0.93,0.67,0
2025-01-14 05:30:15.251594,0.31,16.8,46.5,2.0,0.0,17.0,22.1,3.3,0.92,0.9,0
2025-01-14 06:30:15.251594,0.49,18.1,46.1,2.7,91.2,18.1,24.5,1.4,0.98,0.23,0
2025-01-14 07:30:15.251594,1.25,17.7,13.7,2.2,166.5,20.5,25.0,4.4,0.97,0.92,0
2025-01-14 08:30:15.251594,2.4,22.2,53.5,3.8,204.7,23.6,25.0,11.6,0.97,0.33,0
2025-01-14 09:30:15.251594,2.86,19.9,44.9,3.8,269.7,21.9,25.4,13.0,0.91,0.95,0
2025-01-14 10:30:15.251594,3.99,21.5,54.9,0.9,423.9,29.7,23.7,16.5,0.95,0.46,0
2025-01-14 11:30:15.251594,5.31,24.1,55.5,2.9,532.4,31.9,24.4,19.3,0.98,0.84,0
2025-01-14 12:30:15.251594,4.35,22.1,67.0,3.6,497.6,30.1,24.5,14.4,0.95,0.87,0
2025-01-14 13:30:15.251594,4.35,24.6,91.9,4.2,421.0,31.8,22.0,20.9,0.96,0.3,0
2025-01-14 14:30:15.251594,3.34,17.1,62.4,1.4,429.1,17.9,26.7,11.5,0.95,0.49,0
2025-01-14 15:30:15.251594,3.97,26.1,78.0,1.6,457.3,34.2,25.0,12.0,0.97,0.44,0
2025-01-14 16:30:15.251594,2.64,19.8,88.7,2.8,240.8,24.4,26.0,12.9,0.97,0.53,0
2025-01-14 17:30:15.251594,0.0,16.0,71.4,1.6,0.0,16.9,24.4,0.2,0.96,0.18,0
2025-01-14 18:30:15.251594,0.15,16.3,92.4,2.7,0.0,15.5,23.9,-0.3,0.93,0.83,0
2025-01-14 19:30:15.251594,0.53,10.5,68.9,1.7,0.0,12.4,23.6,2.4,0.94,0.81,0
2025-01-14 20:30:15.251594,0.0,11.2,78.2,1.9,0.0,10.1,24.3,0.0,0.93,0.34,0
2025-01-14 21:30:15.251594,0.42,12.7,81.8,1.6,0.0,17.7,22.2,-0.1,0.96,0.61,0
2025-01-14 22:30:15.251594,0.75,9.9,63.7,2.0,0.0,7.6,23.9,0.9,0.9,0.19,0
2025-01-14 23:30:15.251594,0.34,9.8,65.8,2.6,0.0,9.0,23.6,3.0,0.93,0.26,0
2025-01-15 00:30:15.251594,0.0,10.0,48.5,2.8,0.0,11.0,23.7,-0.7,0.96,0.62,0
2025-01-15 01:30:15.251594,0.0,7.7,48.6,3.1,0.0,4.8,23.3,-2.4,0.95,0.9,0
2025-01-15 02:30:15.251594,0.0,7.7,38.4,1.8,0.0,4.2,22.7,-0.8,0.94,0.5,0
2025-01-15 03:30:15.251594,0.0,15.4,45.0,4.7,0.0,15.8,23.5,-1.3,0.91,0.15,0
2025-01-15 04:30:15.251594,0.0,13.7,43.1,3.8,0.0,15.7,23.7,2.3,0.92,0.95,1
2025-01-15 05:30:15.251594,0.0,11.2,47.8,2.8,0.0,10.0,23.7,0.1,0.97,0.79,0
2025-01-15 06:30:15.251594,0.0,17.1,38.6,2.7,0.0,16.3,24.5,0.9,0.94,0.7,0
2025-01-15 07:30:15.251594,1.8,17.3,26.1,1.5,124.8,16.7,23.6,5.7,0.89,0.19,0
2025-01-15 08:30:15.251594,1.75,21.6,49.3,2.4,160.0,19.2,23.7,5.0,0.93,0.23,0
2025-01-15 09:30:15.251594,4.15,14.3,61.0,1.6,364.7,20.2,24.9,17.1,0.95,0.15,0
2025-01-15 10:30:15.251594,4.11,19.8,63.9,1.2,417.0,24.7,23.8,11.5,0.92,0.55,0
2025-01-15 11:30:15.251594,3.26,24.5,67.6,2.6,341.6,29.1,22.9,15.5,0.98,0.88,0
2025-01-15 12:30:15.251594,6.78,22.7,79.8,2.6,630.1,37.8,24.4,23.7,0.95,0.65,0
2025-01-15 13:30:15.251594,4.7,25.7,60.7,1.7,441.5,33.0,25.0,19.4,0.92,0.23,0
2025-01-15 14:30:15.251594,3.66,22.1,81.7,3.6,384.5,27.4,25.7,12.9,0.99,0.66,0
2025-01-15 15:30:15.251594,5.73,20.8,74.6,6.2,553.0,31.0,23.8,22.4,0.96,0.96,0
2025-01-15 16:30:15.251594,3.46,24.3,61.1,2.8,373.9,31.6,24.6,11.3,0.93,0.43,1
2025-01-15 17:30:15.251594,0.36,18.1,74.8,3.9,9.1,18.6,25.0,2.8,0.97,0.13,0
2025-01-15 18:30:15.251594,0.0,16.6,89.6,2.6,33.3,16.3,23.6,-3.3,0.96,0.98,0
2025-01-15 19:30:15.251594,0.34,21.3,86.2,3.4,0.0,22.6,22.5,2.2,0.98,0.27,0
2025-01-15 20:30:15.251594,0.0,17.3,69.6,1.8,0.0,16.9,25.3,1.2,0.98,0.88,0
2025-01-15 21:30:15.251594,0.0,4.2,76.9,3.6,0.0,8.5,23.3,-0.2,0.99,0.9,0
2025-01-15 22:30:15.251594,0.01,2.0,65.4,2.9,0.0,1.6,24.2,-1.2,0.97,0.53,0
2025-01-15 23:30:15.251594,0.34,6.6,67.1,3.6,0.0,5.5,23.3,0.7,0.93,0.42,0
2025-01-16 00:30:15.251594,0.0,8.8,65.7,5.0,0.0,8.2,25.7,-0.3,0.98,0.41,0
2025-01-16 01:30:15.251594,0.26,2.0,75.5,2.8,0.0,5.0,24.5,2.1,0.96,0.34,0
2025-01-16 02:30:15.251594,0.48,5.7,34.9,2.2,0.0,7.4,23.8,2.4,0.99,0.4,0
2025-01-16 03:30:15.251594,0.12,10.1,56.2,2.4,0.0,11.4,25.3,-0.2,0.96,0.77,0
2025-01-16 04:30:15.251594,0.41,10.7,30.9,2.2,0.0,12.0,23.8,1.8,0.96,0.12,0
2025-01-16 05:30:15.251594,0.2,16.4,55.3,3.7,0.0,16.9,23.0,2.8,0.99,0.22,1
2025-01-16 06:30:15.251594,0.05,18.2,29.2,0.8,0.0,18.5,22.6,-2.8,0.92,0.85,0
2025-01-16 07:30:15.251594,2.61,17.9,37.6,3.3,235.0,22.8,24.9,11.4,0.91,0.81,0
2025-01-16 08:30:15.251594,1.82,18.2,49.0,1.0,118.0,19.3,23.2,6.5,0.97,0.97,0
2025-01-16 09:30:15.251594,2.66,24.0,63.6,2.0,294.8,29.6,23.1,13.6,0.93,0.34,0
2025-01-16 10:30:15.251594,2.75,17.7,56.8,3.2,283.3,23.2,25.7,11.5,0.95,0.89,0
2025-01-16 11:30:15.251594,5.74,22.3,52.8,1.2,565.5,25.6,23.5,24.0,0.95,0.12,0
2025-01-16 12:30:15.251594,4.43,23.2,61.2,3.8,538.3,31.0,22.9,15.8,0.93,0.45,0
2025-01-16 13:30:15.251594,2.82,26.4,69.6,2.6,356.5,29.7,24.9,13.1,0.94,0.58,1
2025-01-16 14:30:15.251594,3.72,26.7,67.9,2.1,444.8,33.8,22.9,16.0,0.98,0.57,0
2025-01-16 15:30:15.251594,3.42,24.2,70.3,2.0,320.3,27.4,23.4,15.1,0.89,0.63,0
2025-01-16 16:30:15.251594,1.45,24.0,92.5,3.0,117.4,24.1,23.7,4.8,1.01,0.31,0
2025-01-16 17:30:15.251594,2.43,18.0,80.4,3.1,229.8,21.1,24.2,8.1,0.96,0.6,0
2025-01-16 18:30:15.251594,0.0,15.3,81.0,2.0,0.0,15.3,25.3,1.7,0.96,0.79,0
2025-01-16 19:30:15.251594,0.0,9.9,77.1,2.7,0.0,7.5,22.0,-2.8,0.93,0.6,0
2025-01-16 20:30:15.251594,0.0,14.8,87.5,0.4,0.0,16.0,24.0,1.6,0.91,0.96,0
2025-01-16 21:30:15.251594,0.0,12.8,75.1,2.0,0.0,15.8,23.3,-1.0,0.99,1.0,0
2025-01-16 22:30:15.251594,1.32,9.6,61.7,2.4,0.0,8.7,25.9,7.7,0.94,0.35,0
2025-01-16 23:30:15.251594,0.03,11.7,66.6,1.7,0.0,13.8,23.9,2.0,0.91,0.83,0
2025-01-17 00:30:15.251594,0.0,4.5,63.8,0.9,0.0,7.1,22.5,-2.5,0.94,0.77,0
2025-01-17 01:30:15.251594,0.17,10.5,50.1,2.3,0.0,5.1,25.5,2.7,0.98,0.3,0
2025-01-17 02:30:15.251594,0.0,6.4,50.1,2.2,0.0,7.6,23.3,1.7,0.94,0.92,1
2025-01-17 03:30:15.251594,0.43,11.9,48.9,1.3,0.0,10.5,23.2,0.9,1.01,0.72,1
2025-01-17 04:30:15.251594,0.0,11.8,43.9,2.7,0.0,14.6,24.6,2.1,0.93,0.87,0
2025-01-17 05:30:15.251594,0.0,17.7,32.8,0.8,0.0,17.0,22.4,4.1,0.94,0.95,0
2025-01-17 06:30:15.251594,0.53,17.9,41.5,3.3,59.1,19.2,23.4,0.8,0.93,0.33,0
2025-01-17 07:30:15.251594,0.0,13.3,40.8,1.3,3.2,14.0,23.7,1.1,0.87,0.82,0
2025-01-17 08:30:15.251594,3.67,22.5,39.4,2.8,318.2,29.1,23.9,13.0,0.97,0.43,0
2025-01-17 09:30:15.251594,4.14,22.2,64.4,1.1,379.3,26.0,24.9,14.7,0.98,0.79,0
2025-01-17 10:30:15.251594,4.68,15.1,68.5,1.6,500.0,23.5,25.3,20.0,0.9,0.91,0
2025-01-17 11:30:15.251594,4.96,22.0,40.5,1.5,490.6,32.5,25.5,20.2,0.92,0.31,0
2025-01-17 12:30:15.251594,5.48,21.8,49.0,2.8,586.4,29.6,23.3,22.5,0.9,0.76,0
2025-01-17 13:30:15.251594,3.93,22.4,77.1,4.1,458.0,28.6,24.2,16.1,0.94,0.7,0
2025-01-17 14:30:15.251594,3.83,26.8,44.8,3.2,371.5,35.0,23.5,14.8,0.91,0.35,0
2025-01-17 15:30:15.251594,3.63,27.9,56.6,1.0,323.9,34.1,25.1,13.3,0.88,0.96,1
2025-01-17 16:30:15.251594,2.49,14.4,70.8,-0.2,242.2,18.2,24.0,7.9,0.95,0.26,0
2025-01-17 17:30:15.251594,0.52,13.5,91.8,1.8,74.8,15.8,24.2,3.8,1.03,0.74,0
2025-01-17 18:30:15.251594,0.65,19.0,80.1,2.2,0.0,21.0,22.6,3.1,1.01,0.84,0
2025-01-17 19:30:15.251594,0.14,17.2,90.0,2.7,0.0,18.3,23.2,3.6,0.88,0.55,0
2025-01-17 20:30:15.251594,0.0,14.5,86.0,1.3,0.0,16.3,24.1,-2.9,0.96,0.62,0
2025-01-17 21:30:15.251594,0.23,9.1,82.8,1.2,0.0,9.1,24.5,0.2,0.94,0.14,0
2025-01-17 22:30:15.251594,0.0,17.1,63.0,4.1,0.0,13.9,23.5,1.5,0.98,0.82,0
2025-01-17 23:30:15.251594,0.36,11.0,57.9,2.4,0.0,12.3,23.9,2.9,0.96,0.64,0
2025-01-18 00:30:15.251594,0.0,15.4,64.3,2.9,0.0,13.6,23.6,0.2,0.97,0.28,0
2025-01-18 01:30:15.251594,0.0,6.9,62.3,0.5,0.0,8.4,25.9,1.5,1.01,1.0,0
2025-01-18 02:30:15.251594,0.24,10.9,37.6,3.1,0.0,8.9,25.0,3.6,0.93,0.49,0
2025-01-18 03:30:15.251594,0.02,10.5,36.1,1.8,0.0,7.3,23.5,-2.0,0.93,0.4,0
2025-01-18 04:30:15.251594,0.0,10.5,33.2,3.4,0.0,9.9,24.8,-0.9,0.99,0.87,0
2025-01-18 05:30:15.251594,0.0,12.8,31.2,2.7,0.0,13.6,25.1,3.0,0.92,0.55,0
2025-01-18 06:30:15.251594,1.13,11.5,51.6,0.4,93.5,16.0,22.3,4.3,0.96,0.2,0
2025-01-18 07:30:15.251594,2.77,16.3,39.7,2.7,212.7,19.8,23.9,11.5,0.95,0.37,0
2025-01-18 08:30:15.251594,3.65,23.6,35.8,2.6,324.4,32.6,24.8,12.6,0.99,0.36,0
2025-01-18 09:30:15.251594,2.94,21.5,23.0,3.6,335.0,27.6,24.4,13.3,0.98,0.32,0
2025-01-18 10:30:15.251594,3.28,22.2,45.0,2.5,354.6,23.8,25.9,16.9,0.94,0.47,0
2025-01-18 11:30:15.251594,3.06,17.9,49.3,2.7,357.9,23.5,25.0,12.4,0.91,0.66,0
2025-01-18 12:30:15.251594,3.05,33.4,62.6,1.5,265.7,34.9,24.7,13.0,0.97,0.95,0
2025-01-18 13:30:15.251594,4.37,21.8,42.3,0.4,409.3,30.3,24.3,18.7,0.89,0.95,0
2025-01-18 14:30:15.251594,2.26,25.6,61.5,1.8,242.9,29.3,24.0,8.2,0.96,0.57,0
2025-01-18 15:30:15.251594,1.19,18.2,83.3,3.9,210.7,16.5,23.9,3.2,0.95,0.15,0
2025-01-18 16:30:15.251594,2.86,20.9,78.0,4.4,294.8,28.7,22.8,13.3,0.91,0.4,0
2025-01-18 17:30:15.251594,2.18,19.7,86.9,3.7,158.1,20.8,23.4,7.5,0.93,0.77,0
2025-01-18 18:30:15.251594,0.28,15.6,100.4,4.2,78.5,17.3,24.1,3.6,0.95,0.62,0
2025-01-18 19:30:15.251594,0.05,10.9,74.0,1.5,0.0,13.6,23.6,0.3,0.96,0.72,0
2025-01-18 20:30:15.251594,0.31,11.3,79.1,2.8,0.0,7.4,23.6,-0.1,0.97,0.86,0
2025-01-18 21:30:15.251594,0.04,8.5,87.1,3.6,0.0,12.0,24.0,2.0,0.9,0.9,0
2025-01-18 22:30:15.251594,0.67,9.3,68.9,2.5,0.0,7.0,24.1,-2.3,0.97,0.12,0
2025-01-18 23:30:15.251594,0.0,9.6,71.6,1.7,0.0,8.5,23.5,2.2,0.93,0.71,0
2025-01-19 00:30:15.251594,0.0,8.6,57.2,2.0,0.0,10.6,24.9,-4.6,0.92,0.43,0
2025-01-19 01:30:15.251594,0.21,6.5,59.5,3.2,0.0,6.2,22.7,5.2,0.96,0.78,0
2025-01-19 02:30:15.251594,0.0,9.6,39.7,1.8,0.0,8.7,24.1,-2.6,0.98,0.96,1
2025-01-19 03:30:15.251594,0.89,9.8,52.8,3.9,0.0,10.4,23.6,1.6,0.92,0.85,0
2025-01-19 04:30:15.251594,0.0,8.7,49.4,2.3,0.0,6.0,24.3,0.3,0.97,0.54,1
2025-01-19 05:30:15.251594,0.32,14.3,44.7,1.9,0.0,12.2,22.6,5.3,0.95,0.15,0
2025-01-19 06:30:15.251594,0.0,18.6,36.8,1.2,0.0,20.1,25.3,-1.8,0.88,0.9,0
2025-01-19 07:30:15.251594,1.23,18.5,35.2,3.8,88.5,20.9,22.2,5.6,0.92,0.59,0
2025-01-19 08:30:15.251594,1.66,15.3,38.9,1.6,238.7,14.3,24.0,7.2,0.94,0.13,0
2025-01-19 09:30:15.251594,2.1,18.5,37.5,3.5,232.9,22.1,24.4,5.6,0.94,0.94,0
2025-01-19 10:30:15.251594,2.54,21.3,59.5,1.0,298.6,25.4,24.1,9.6,0.92,0.16,0
2025-01-19 11:30:15.251594,4.69,27.7,32.4,3.4,526.3,40.5,22.6,16.1,1.0,0.25,0
2025-01-19 12:30:15.251594,4.43,22.1,69.5,2.5,396.5,31.0,24.2,17.2,0.96,0.36,0
2025-01-19 13:30:15.251594,4.67,26.7,76.1,2.7,486.7,34.6,25.1,20.3,0.99,0.46,0
2025-01-19 14:30:15.251594,3.45,26.2,75.0,2.7,396.6,34.8,23.6,15.0,0.95,0.69,0
2025-01-19 15:30:15.251594,3.26,21.8,63.2,3.4,396.1,30.0,23.1,14.1,0.96,0.22,0
2025-01-19 16:30:15.251594,1.99,25.4,59.6,2.6,181.0,31.5,22.1,5.6,0.94,0.13,0
2025-01-19 17:30:15.251594,0.39,18.0,103.1,4.0,0.0,18.6,23.0,4.8,0.91,0.81,0
2025-01-19 18:30:15.251594,1.45,21.0,73.3,2.5,156.5,23.1,24.0,1.3,0.95,0.3,0
2025-01-19 19:30:15.251594,0.54,9.6,85.7,4.2,0.0,8.2,21.5,1.3,0.94,0.54,0
2025-01-19 20:30:15.251594,0.0,19.0,93.6,1.2,0.0,18.3,23.4,0.5,0.97,0.3,0
2025-01-19 21:30:15.251594,0.16,11.1,66.0,2.2,0.0,6.6,23.5,1.1,0.96,0.47,0
2025-01-19 22:30:15.251594,0.57,8.5,52.7,2.2,0.0,7.7,23.4,2.5,0.97,0.33,0
2025-01-19 23:30:15.251594,0.0,7.2,65.6,2.6,0.0,11.0,26.0,-1.8,0.93,0.69,0
2025-01-20 00:30:15.251594,0.0,7.1,68.2,1.4,0.0,11.3,25.1,-0.5,0.93,0.62,0
2025-01-20 01:30:15.251594,0.02,2.0,62.5,2.0,0.0,1.7,25.4,2.5,0.93,0.62,0
2025-01-20 02:30:15.251594,0.0,8.1,69.7,2.5,0.0,7.9,24.6,2.8,1.0,0.98,0
2025-01-20 03:30:15.251594,0.38,14.0,52.8,1.7,0.0,17.9,25.4,-2.5,0.98,0.2,0
2025-01-20 04:30:15.251594,0.0,4.9,44.4,0.7,0.0,5.4,23.0,-2.5,0.93,0.41,0
2025-01-20 05:30:15.251594,0.0,14.7,50.1,1.8,0.0,15.7,24.6,1.7,0.96,0.1,0
2025-01-20 06:30:15.251594,0.0,10.8,25.5,1.6,0.0,10.8,25.1,1.9,1.0,0.55,0
2025-01-20 07:30:15.251594,2.62,16.9,51.2,4.1,172.1,21.5,25.0,9.9,0.89,0.34,0
2025-01-20 08:30:15.251594,3.34,23.4,34.0,1.0,356.4,28.1,22.5,14.8,0.92,0.6,0
2025-01-20 09:30:15.251594,2.11,20.1,58.4,3.7,193.6,20.9,23.5,6.7,0.89,0.16,0
2025-01-20 10:30:15.251594,4.08,22.7,37.5,3.4,389.4,28.2,23.3,15.1,0.95,0.44,0
2025-01-20 11:30:15.251594,4.37,23.1,46.8,2.8,487.1,33.9,24.3,20.1,0.92,0.38,0
2025-01-20 12:30:15.251594,3.34,26.4,67.4,4.8,318.9,26.2,21.4,12.9,0.95,0.93,0
2025-01-20 13:30:15.251594,4.04,29.0,55.4,1.6,413.4,39.0,23.5,14.5,0.96,0.37,0
2025-01-20 14:30:15.251594,3.89,17.0,57.9,4.3,410.6,23.6,22.8,13.0,0.97,0.44,0
2025-01-20 15:30:15.251594,3.3,22.8,70.9,0.6,276.5,28.2,23.4,12.4,0.92,0.18,0
2025-01-20 16:30:15.251594,3.02,17.9,78.0,1.7,317.1,23.3,23.7,11.0,0.98,0.27,0
2025-01-20 17:30:15.251594,0.95,20.2,74.1,1.4,35.7,22.2,25.7,4.6,0.94,0.77,0
2025-01-20 18:30:15.251594,0.83,15.9,97.0,2.1,78.2,16.7,24.8,1.2,0.99,0.95,0
2025-01-20 19:30:15.251594,0.48,17.6,82.3,1.5,0.0,21.3,24.6,-0.1,0.92,0.42,0
2025-01-20 20:30:15.251594,0.37,6.9,57.8,2.2,0.0,10.5,24.1,-1.3,0.95,0.53,0
2025-01-20 21:30:15.251594,0.0,6.8,88.1,2.5,0.0,5.7,22.4,-1.2,0.99,0.34,0
2025-01-20 22:30:15.251594,0.31,5.7,80.5,2.2,0.0,4.2,24.5,2.5,0.97,0.9,0
2025-01-20 23:30:15.251594,0.0,7.2,73.4,2.7,0.0,4.0,24.1,1.7,1.0,0.92,0
2025-01-21 00:30:15.251594,0.22,8.6,64.0,1.9,0.0,6.4,23.9,-0.8,0.99,0.52,0
2025-01-21 01:30:15.251594,0.0,3.4,36.0,3.4,0.0,2.2,24.9,0.1,0.95,0.55,0
2025-01-21 02:30:15.251594,0.0,9.6,66.4,2.1,0.0,10.2,24.7,0.4,0.94,0.92,0
2025-01-21 03:30:15.251594,0.0,10.1,35.9,3.1,0.0,12.3,22.5,0.2,0.99,0.28,0
2025-01-21 04:30:15.251594,0.0,11.0,31.8,0.0,0.0,12.2,25.0,-0.7,0.93,0.26,0
2025-01-21 05:30:15.251594,0.0,14.6,39.4,1.6,0.0,14.0,24.9,2.3,0.99,0.25,0
2025-01-21 06:30:15.251594,1.41,17.2,28.0,1.8,113.4,20.7,22.9,8.1,0.99,0.65,0
2025-01-21 07:30:15.251594,0.0,25.7,34.3,3.5,0.0,22.5,24.3,1.4,0.98,0.28,0
2025-01-21 08:30:15.251594,3.49,19.1,47.1,2.2,325.4,21.9,24.2,14.9,0.93,0.38,0
2025-01-21 09:30:15.251594,2.19,21.1,36.6,2.9,279.8,21.9,23.0,11.2,1.01,0.31,0
2025-01-21 10:30:15.251594,3.94,19.3,38.2,2.7,470.0,23.3,24.0,17.4,0.95,0.81,0
2025-01-21 11:30:15.251594,6.0,27.3,57.5,0.8,568.9,35.9,24.1,26.3,0.93,0.13,0
2025-01-21 12:30:15.251594,4.53,22.0,61.7,2.6,500.9,30.2,23.3,18.2,0.96,0.91,0
2025-01-21 13:30:15.251594,5.53,27.5,69.7,1.4,549.9,36.6,25.0,21.9,0.92,0.92,0
2025-01-21 14:30:15.251594,3.84,26.0,72.9,2.5,398.0,26.0,24.0,13.0,0.99,0.34,0
2025-01-21 15:30:15.251594,4.25,23.5,76.8,0.1,355.3,29.6,23.7,17.6,0.98,0.9,0
2025-01-21 16:30:15.251594,1.59,16.7,91.5,3.4,115.6,21.3,24.7,7.9,0.95,0.65,0
